상품 분류,카테고리,아이템,기장,색상,세부 색상,제품 링크,소매 기장,이미지 경로
의류,아우터,가디건,0,0,"[186.25241449281467, 175.1334556026009, 166.377987629989]",https://a-bly.com/app/goods/4289339,0.0,./images/ably/Cardigan/Cardigan_144.jpg
의류,아우터,가디건,숏,"마베이지, 라이트카키, 핑크, 소라, 그레이","[237.1497116493703, 218.5429065744009, 188.04878892733294]",https://a-bly.com/app/goods/3986243,24.0,./images/ably/Cardigan/Cardigan_145.jpg
의류,아우터,가디건,0,0,"[155.77975143861877, 153.26060981457766, 146.88535006393877]",https://a-bly.com/app/goods/4222690,0.0,./images/ably/Cardigan/Cardigan_146.jpg
의류,아우터,가디건,0,0,[],https://a-bly.com/app/goods/4237360,0.0,./images/ably/Cardigan/Cardigan_147.jpg
의류,아우터,가디건,0,"블랙, 아이보리, 그린, 블루, 그레이","[189.42736175114902, 194.24994239631366, 193.69990399385387]",https://a-bly.com/app/goods/4421061,0.0,./images/ably/Cardigan/Cardigan_148.jpg
의류,아우터,가디건,0,0,[],https://a-bly.com/app/goods/4435641,0.0,./images/ably/Cardigan/Cardigan_149.jpg
의류,아우터,가디건,0,"연베이지, 네온, 마젠타, 하이퍼블루, 블랙","[137.89448138806173, 145.25126117862737, 157.11925781548285]",https://a-bly.com/app/goods/4301479,50.0,./images/ably/Cardigan/Cardigan_150.jpg
의류,아우터,가디건,숏,"아이보리, 밤색, 레드, 그린, 카키, 블랙","[153.42957312993727, 141.9763414960509, 132.33020206075224]",https://a-bly.com/app/goods/4262041,23.0,./images/ably/Cardigan/Cardigan_151.jpg
의류,아우터,가디건,0,0,[],https://a-bly.com/app/goods/4237365,0.0,./images/ably/Cardigan/Cardigan_152.jpg
의류,아우터,가디건,숏,"화이트, 민트, 핑크","[151.51787241625127, 154.30272630078144, 149.17106200997947]",https://a-bly.com/app/goods/4226181,47.0,./images/ably/Cardigan/Cardigan_153.jpg
의류,아우터,가디건,0,0,"[128.26930036188, 112.99437072778099, 96.63106151989965]",https://a-bly.com/app/goods/4115129,0.0,./images/ably/Cardigan/Cardigan_154.jpg
의류,아우터,가디건,0,0,"[221.7278088402987, 220.87404378424742, 214.37066399621418]",https://a-bly.com/app/goods/4306648,0.0,./images/ably/Cardigan/Cardigan_155.jpg
의류,아우터,가디건,0,0,"[119.96711292200138, 115.85296210063518, 109.0922907773888]",https://a-bly.com/app/goods/4203634,0.0,./images/ably/Cardigan/Cardigan_156.jpg
의류,아우터,가디건,0,0,"[213.9825682973235, 211.75446712198686, 198.76806702668242]",https://a-bly.com/app/goods/4296802,0.0,./images/ably/Cardigan/Cardigan_157.jpg
의류,아우터,가디건,0,0,"[200.3244411932049, 191.69574900430433, 192.03802324636013]",https://a-bly.com/app/goods/4051090,0.0,./images/ably/Cardigan/Cardigan_158.jpg
의류,아우터,가디건,0,0,[],https://a-bly.com/app/goods/816329,0.0,./images/ably/Cardigan/Cardigan_159.jpg
